Id,Score,ViewCount,AnswerCount,FavoriteCount,Tags,CreationDate
"88941","0","24","1","","<neural-network><gradient-descent><mini-batch-gradient-descent><convolutional-neural-network>","2021-02-04 19:25:57"
"88944","0","33","0","","<cross-validation><orange>","2021-02-04 22:11:32"
"88945","0","10","0","","<machine-learning><python><unsupervised-learning><supervised-learning><semi-supervised-learning>","2021-02-04 22:26:16"
"88946","0","24","0","","<deep-learning><time-series><autoencoder><dynamic-time-warping>","2021-02-04 22:38:04"
"88948","0","37","1","","<scikit-learn><logistic-regression><multiclass-classification><cost-function><mathematics>","2021-02-04 23:00:44"
"88949","0","16","0","","<python><visualization><excel>","2021-02-05 01:37:51"
"88953","0","7","0","","<tensorflow><matrix>","2021-02-05 05:41:36"
"88955","0","20","0","","<deep-learning><lstm><rnn><mathematics><derivation>","2021-02-05 06:18:36"
"88957","0","123","1","1","<machine-learning><statistics><mathematics>","2021-02-05 06:34:17"
"88959","6","323","2","1","<python><nlp><python-3.x><stemming>","2021-02-05 07:06:47"
"88961","0","95","0","","<cnn>","2021-02-05 07:33:19"
"88965","1","46","1","","<machine-learning><feature-selection><visualization>","2021-02-05 09:01:06"
"88967","0","142","1","","<multiclass-classification><semantic-segmentation>","2021-02-05 09:25:19"
"88969","0","90","1","","<machine-learning><python><deep-learning><cnn><autoencoder>","2021-02-05 10:17:35"
"88971","1","24","1","","<object-detection><image-segmentation>","2021-02-05 11:19:45"
"88973","0","20","1","","<machine-learning><python><keras>","2021-02-05 11:51:15"
"88974","0","177","1","","<r><pasting>","2021-02-05 11:55:24"
"88975","-1","24","1","","<python><classification><scikit-learn><data-cleaning><binary>","2021-02-05 12:26:04"
"88977","1","560","1","","<deep-learning><neural-network><nlp><bert><transformer>","2021-02-05 13:22:11"
"88979","-1","22","1","","<machine-learning><clustering>","2021-02-05 13:59:42"
"88981","0","390","1","","<deep-learning><transformer>","2021-02-05 14:05:19"
"88984","0","124","0","","<nlp><word-embeddings>","2021-02-05 15:16:34"
"88987","0","12","0","","<predictive-modeling><statistics>","2021-02-05 16:01:31"
"88992","0","37","1","","<regression><predictive-modeling><decision-trees><data-science-model>","2021-02-05 17:06:04"
"88996","0","13","0","1","<discriminant-analysis>","2021-02-05 18:06:02"
"88997","0","54","1","1","<python><dataframe><data-formats>","2021-02-05 18:15:45"
"88998","1","13","0","","<gradient-descent><activation-function><deep-learning><weight-initialization>","2021-02-05 18:37:01"
"89000","1","1111","1","","<python><pandas><data-cleaning><numpy><dataframe>","2021-02-05 18:45:38"
"89013","0","564","1","","<machine-learning><python><neural-network><prediction><confusion-matrix>","2021-02-06 04:42:29"
"89014","0","95","1","","<deep-learning><neural-network><nlp><bert><transformer>","2021-02-06 05:38:05"
"89015","0","24","1","","<python><pandas>","2021-02-06 07:01:44"
"89020","0","11","0","","<optimization>","2021-02-06 12:18:52"
"89021","0","29","0","","<keras><tensorflow><time-series><lstm>","2021-02-06 13:04:31"
"89022","1","30","1","","<nlp>","2021-02-06 13:49:17"
"89024","3","33","1","","<data-analysis><terminology>","2021-02-06 14:23:02"
"89025","1","69","0","","<python><neural-network><tensorflow><gaussian><implementation>","2021-02-06 15:27:46"
"89026","2","19","1","","<deep-learning><regularization>","2021-02-06 15:28:02"
"89028","0","17","0","","<machine-learning><machine-learning-model><terminology>","2021-02-06 16:27:26"
"89029","1","18","0","","<deep-learning><neural-network><convolution><convolutional-neural-network>","2021-02-06 16:30:58"
"89030","1","24","1","","<supervised-learning>","2021-02-06 16:46:31"
"89031","2","19","1","","<supervised-learning>","2021-02-06 17:38:48"
"89035","0","17","0","","<python><decision-trees><xgboost><feature-engineering><preprocessing>","2021-02-06 20:14:07"
"89038","0","25","0","","<machine-learning><python><keras>","2021-02-06 22:16:43"
"89041","0","5","0","","<neural-network><regression><xgboost><generalization>","2021-02-07 04:08:25"
"89044","0","174","0","","<reinforcement-learning><openai-gym>","2021-02-07 06:04:26"
"89045","0","37","1","","<machine-learning><classification><one-hot-encoding>","2021-02-07 06:19:36"
"89046","0","14","0","","<cnn><loss-function><semantic-segmentation>","2021-02-07 07:05:02"
"89047","0","69","1","","<machine-learning><regression><hyperparameter-tuning><bayesian><lightgbm>","2021-02-07 08:11:44"
"89048","0","38","1","","<classification><multiclass-classification><audio-recognition>","2021-02-07 09:05:18"
"89051","1","29","0","","<python><scikit-learn><recommender-system>","2021-02-07 10:25:43"
"89052","0","302","1","","<python><numpy><matplotlib><jupyter>","2021-02-07 10:28:28"
"89053","0","26","0","","<machine-learning><correlation>","2021-02-07 11:12:55"
"89056","0","9","0","","<correlation><sparse>","2021-02-07 12:43:07"
"89058","1","12","1","","<classification><dataset><predictive-modeling><random-forest><data>","2021-02-07 13:39:58"
"89059","1","19","0","","<regression><overfitting><bayes-error>","2021-02-07 13:40:00"
"89061","0","210","0","","<keras><tensorflow><time-series><lstm><sequence>","2021-02-07 14:42:39"
"89062","0","19","0","","<python><regression><correlation>","2021-02-07 14:50:29"
"89065","0","22","1","","<dataset><distribution><ranking><terminology>","2021-02-07 16:25:44"
"89067","0","15","0","","<xgboost>","2021-02-07 17:23:51"
"89068","0","94","0","","<python><keras><tensorflow>","2021-02-07 17:36:48"
"89069","1","93","0","1","<tensorflow><computer-vision><object-detection><yolo><implementation>","2021-02-07 17:37:37"
"89070","0","19","1","","<statistics><data><methodology>","2021-02-07 18:15:16"
"89073","3","206","1","","<python><classification><feature-selection><class-imbalance><correlation>","2021-02-07 19:42:15"
"89075","1","37","1","","<optimization>","2021-02-07 20:05:25"
"89076","1","151","2","","<bert><transfer-learning><language-model><pretraining>","2021-02-07 20:21:47"
"89084","0","9","0","","<discriminant-analysis>","2021-02-08 00:49:45"
"89093","0","121","2","","<feature-selection><variance>","2021-02-08 07:05:40"
"89096","1","15","0","","<keras><tensorflow><text-generation>","2021-02-08 08:26:59"
"89100","0","21","0","","<python><time-series><forecasting>","2021-02-08 09:28:05"
"89103","0","23","1","","<deep-learning><neural-network><cnn>","2021-02-08 10:31:32"
"89106","0","30","1","","<computer-vision><f1score><semantic-segmentation>","2021-02-08 11:40:30"
"89108","1","106","2","","<neural-network><cnn><image-classification><convolutional-neural-network>","2021-02-08 12:14:49"
"89112","0","30","1","","<classification><feature-selection><correlation><chi-square-test>","2021-02-08 12:54:13"
"89113","1","79","0","","<keras><tensorflow><regression><loss-function>","2021-02-08 13:00:05"
"89120","0","63","2","","<regression><statistics><feature-selection><linear-regression><statsmodels>","2021-02-08 17:14:41"
"89121","1","49","1","","<machine-learning><tensorflow><loss>","2021-02-08 17:47:04"
"89122","1","27","1","","<classification><feature-selection><correlation>","2021-02-08 17:55:31"
"89123","0","15","0","","<lstm><rnn>","2021-02-08 18:11:15"
"89127","0","7","0","","<machine-learning><clustering><k-means>","2021-02-08 21:26:23"
"89131","1","10","0","1","<random-forest><bootstraping>","2021-02-09 03:15:37"
"89132","2","108","2","1","<classification><class-imbalance><sampling>","2021-02-09 04:20:01"
"89133","2","34","0","1","<deep-learning><neural-network><classification><softmax>","2021-02-09 04:54:46"
"89135","0","21","0","","<feature-selection>","2021-02-09 05:08:51"
"89141","0","20","1","","<keras><tensorflow><cnn><pytorch>","2021-02-09 08:35:04"
"89142","0","32","1","1","<deep-learning><keras><tensorflow><optimization><metric>","2021-02-09 09:05:25"
"89143","0","47","2","","<machine-learning><python><regression>","2021-02-09 09:05:41"
"89144","0","15","1","","<python><pandas>","2021-02-09 09:08:06"
"89148","0","28","2","","<python><logistic-regression><cross-validation>","2021-02-09 10:39:31"
"89150","2","17","0","","<machine-learning><time-series><lstm><statistics>","2021-02-09 11:34:49"
"89156","0","13","0","","<machine-learning><neural-network><classification><machine-learning-model><graph-neural-network>","2021-02-09 13:09:45"
"89159","0","14","1","","<machine-learning><scikit-learn><regression>","2021-02-09 15:24:31"
"89160","0","27","1","","<machine-learning><validation>","2021-02-09 15:43:38"
"89164","3","32","0","","<deep-learning>","2021-02-09 16:06:32"
"89165","-1","104","1","","<loss-function><pytorch>","2021-02-09 16:12:27"
"89169","1","33","0","","<word-embeddings><topic-model><lda>","2021-02-09 16:24:27"
"89171","0","108","1","","<r><aggregation>","2021-02-09 16:52:29"
"89173","0","54","1","","<deep-learning><image-classification><feature-engineering><convolution><mlops>","2021-02-09 17:57:39"
"89176","1","33","0","","<neural-network><computer-vision><object-detection>","2021-02-09 19:11:07"
"89180","5","431","2","1","<machine-learning><evaluation><roc>","2021-02-09 21:33:59"
"89187","1","79","1","1","<nlp><lstm><named-entity-recognition>","2021-02-10 07:12:10"
"89188","1","19","0","","<python><bert><text-classification>","2021-02-10 07:15:33"
"89193","0","35","0","","<machine-learning><loss-function><multiclass-classification>","2021-02-10 09:51:19"
"89194","1","63","1","","<scikit-learn><hyperparameter-tuning>","2021-02-10 10:55:12"
"89195","0","32","0","","<clustering><k-means><feature-scaling><geospatial><dbscan>","2021-02-10 11:02:02"
"89198","3","78","1","","<keras><tensorflow><python-3.x>","2021-02-10 12:43:39"
"89200","0","28","0","","<orange><ranking><features><chi-square-test><anova>","2021-02-10 14:02:02"
"89201","0","206","0","1","<keras><time-series><cnn><explainable-ai>","2021-02-10 14:33:34"
"89205","0","94","0","","<loss-function><pytorch>","2021-02-10 16:28:33"
"89206","0","12","0","","<bigdata>","2021-02-10 16:41:54"
"89207","1","166","1","","<keras><image-segmentation>","2021-02-10 17:30:52"
"89210","0","7","0","","<feature-selection><random-forest><cross-validation><ensemble-learning><bagging>","2021-02-10 19:36:56"
"89211","0","18","0","","<classification><named-entity-recognition><ocr>","2021-02-10 19:51:57"
"89212","0","21","0","","<machine-learning><data-mining><predictive-modeling><data>","2021-02-10 19:54:10"
"89213","1","27","0","","<loss-function><gbm><h2o>","2021-02-10 20:29:23"
"89214","0","10","0","","<optimization><word2vec><learning-rate>","2021-02-10 20:57:55"
"89215","1","131","0","","<machine-learning><deep-learning><classification><time-series><cnn>","2021-02-10 22:31:50"
"89217","0","33","0","","<machine-learning><python><scikit-learn><preprocessing><data-imputation>","2021-02-11 01:23:29"
"89218","0","9","0","","<machine-learning><regression><predictive-modeling><activation-function>","2021-02-11 01:45:18"
"89219","0","16","0","","<machine-learning><gpu>","2021-02-11 02:17:51"
"89221","3","44","0","","<word-embeddings><nlp><bert><named-entity-recognition><spacy>","2021-02-11 03:10:55"
"89222","0","18","0","","<tensorflow>","2021-02-11 03:11:52"
"89225","4","95","1","1","<neural-network><training><correlation>","2021-02-11 05:04:43"
"89226","1","130","1","","<deep-learning><cnn><convolutional-neural-network>","2021-02-11 06:25:17"
"89230","1","14","0","","<machine-learning><deep-learning><nlp>","2021-02-11 08:11:29"
"89231","0","73","0","1","<python><dataframe><scoring>","2021-02-11 08:31:07"
"89232","1","17","1","","<time-series><regression><dataset>","2021-02-11 08:47:38"
"89233","1","16","1","","<deep-learning><audio-recognition>","2021-02-11 08:52:10"
"89235","0","21","1","","<machine-learning><tensorflow>","2021-02-11 10:12:59"
"89242","1","19","0","","<machine-learning><neural-network><svm><computer-vision>","2021-02-11 11:14:12"
"89243","1","22","2","","<keras><regression><image-recognition>","2021-02-11 11:30:41"
"89245","0","871","2","","<python><pandas>","2021-02-11 13:46:05"
"89250","1","47","0","","<time-series><cross-validation>","2021-02-11 16:59:11"
"89251","0","30","0","","<machine-learning><python><scikit-learn><cross-validation><grid-search>","2021-02-11 17:13:50"
"89253","0","33","0","","<machine-learning><deep-learning><tensorflow><image-classification>","2021-02-11 17:21:23"
"89254","0","34","0","","<scikit-learn><preprocessing><categorical-encoding>","2021-02-11 18:28:31"
"89255","1","51","1","","<deep-learning><computer-vision><pytorch><transfer-learning><inceptionresnetv2>","2021-02-11 19:02:10"
"89256","0","13","0","","<machine-learning><classification>","2021-02-11 19:24:31"
"89257","1","343","2","1","<python><keras><tensorflow><time-series><forecasting>","2021-02-11 19:29:34"
"89263","0","24","0","","<tableau>","2021-02-11 21:37:03"
"89264","1","19","1","1","<cross-validation><hyperparameter-tuning><hyperparameter><parameter>","2021-02-11 21:57:08"
"89266","0","26","1","","<machine-learning>","2021-02-11 23:36:42"
"89272","0","47","1","","<clustering>","2021-02-12 03:17:05"
"89275","0","19","0","","<keras><scikit-learn><tensorflow><nlp><text-classification>","2021-02-12 05:08:41"
"89276","1","34","1","","<dataset><machine-translation>","2021-02-12 07:23:52"
"89278","0","18","0","","<cost-function>","2021-02-12 11:04:58"
"89279","0","11","1","","<python><pandas>","2021-02-12 11:24:48"
"89280","2","49","0","1","<python><keras><tensorflow><image-preprocessing><data-augmentation>","2021-02-12 11:53:14"
"89283","0","8","0","","<clustering><statistics><variance>","2021-02-12 12:20:37"
"89285","1","24","1","1","<python><pandas>","2021-02-12 13:06:04"
"89290","-1","26","1","1","<regression><data-analysis>","2021-02-12 15:01:06"
"89295","1","34","2","","<pandas><dataframe>","2021-02-12 15:44:07"
"89297","0","14","0","","<deep-learning><neural-network><keras><recommender-system><matrix-factorisation>","2021-02-12 16:44:24"
"89298","1","13","1","","<deep-learning><keras><ann>","2021-02-12 16:52:41"
"89299","1","44","1","","<logistic-regression><gradient-descent><mathematics><softmax>","2021-02-12 17:28:46"
"89300","3","143","2","2","<statistics><data-science-model><hypothesis-testing><non-parametric>","2021-02-12 17:56:41"
"89303","0","66","0","","<machine-learning><autoencoder>","2021-02-12 19:06:14"
"89307","0","21","1","","<machine-learning><predictive-modeling><cross-validation>","2021-02-12 20:41:17"
"89308","1","108","1","1","<statistics><descriptive-statistics><inference><pvalue>","2021-02-12 20:44:15"
"89313","0","287","1","","<keras><tensorflow><image-classification><image-preprocessing><data-augmentation>","2021-02-13 04:18:13"
"89316","2","460","1","","<tensorflow>","2021-02-13 08:47:42"
"89318","0","37","1","","<clustering><agglomerative>","2021-02-13 09:31:25"
"89323","2","15","0","","<machine-learning><machine-learning-model><validation>","2021-02-13 12:49:21"
"89326","0","116","1","","<python><keras><tensorflow><bayesian>","2021-02-13 17:05:12"
"89330","-1","44","1","","<time-series><clustering><unsupervised-learning><sequential-pattern-mining>","2021-02-13 17:32:06"
